name	x	y	z
1	-0.033530000000000004	0.11075	0.0519
2	0.02579	0.10899	0.051590000000000004
3	-0.04875999999999999	0.07697000000000001	0.09364
4	0.037450000000000004	0.07897000000000001	0.09439
5	-0.05696	0.023540000000000002	0.11921999999999999
6	0.046200000000000026	0.023000000000000007	0.12013000000000001
7	-0.049760000000000006	-0.031520000000000006	0.11917
8	0.03578	-0.0364	0.12135999999999998
9	-0.03141	-0.07200000000000001	0.08673
10	0.020529999999999986	-0.07336	0.08783
11	-0.06874000000000002	0.06558	0.04792000000000001
12	0.05661999999999999	0.06508	0.04651
13	-0.07779000000000001	0.007539999999999996	0.06319
14	0.06672000000000002	0.009050000000000002	0.0615
15	-0.06409000000000001	-0.042629999999999994	0.07531
16	0.058769999999999996	-0.04119000000000001	0.08156000000000002
17	-0.005539999999999999	0.09047999999999999	0.11008
18	-0.008559999999999996	-0.03401000000000001	0.13588
19	-0.033449999999999994	0.055200000000000006	0.12316000000000002
20	0.019820000000000004	0.05345000000000002	0.12581
21	-0.032510000000000004	-0.0028800000000000032	0.14106000000000002
22	0.017849999999999998	-0.0010600000000000004	0.14155
23	-0.07089	0.04397999999999999	0.08701
24	0.059930000000000004	0.038720000000000004	0.08660000000000001
25	-0.06845999999999998	-0.006560000000000008	0.09709000000000001
26	0.05488	-0.01100000000000001	0.09802
27	-0.07119	0.04565000000000002	0.019850000000000003
28	0.06182999999999999	0.04307	0.022810000000000004
29	-0.06731999999999998	-0.027960000000000013	0.006400000000000002
30	0.06062000000000001	-0.03168999999999999	0.008579999999999999
31	-0.007609999999999993	0.028609999999999962	0.14264
32	-0.006259999999999998	-0.07724	0.08649000000000001
33	-0.031279999999999995	0.08622	0.10616999999999999
34	0.020649999999999998	0.08486000000000002	0.10628000000000001
35	-0.035400000000000036	0.02507000000000003	0.13574
36	0.017890000000000003	0.02756	0.13791000000000003
37	-0.028889999999999992	-0.035569999999999984	0.13057
38	0.014410000000000003	-0.03621000000000003	0.13303
39	-0.03639	0.10153	0.07876000000000001
40	0.02494	0.10283	0.07831
